specimen,relative_path,extension,size_bytes,is_annotated_training_image
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00031_X80104_Y83248.jpg,.jpg,1342736,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00032_X82688_Y83248.jpg,.jpg,1423372,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00033_X85272_Y83248.jpg,.jpg,1382592,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00034_X87856_Y83248.jpg,.jpg,1376284,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00035_X90440_Y83248.jpg,.jpg,1599611,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00036_X93024_Y83248.jpg,.jpg,1676307,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00037_X95608_Y83248.jpg,.jpg,1758807,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00038_X98192_Y83248.jpg,.jpg,1627098,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00039_X100776_Y83248.jpg,.jpg,1758387,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00040_X103360_Y83248.jpg,.jpg,1534911,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00041_X105944_Y83248.jpg,.jpg,1568717,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00042_X108528_Y83248.jpg,.jpg,1030588,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00043_X111112_Y83248.jpg,.jpg,936477,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00044_X113696_Y83248.jpg,.jpg,933659,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00045_X116280_Y83248.jpg,.jpg,938988,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00046_X118864_Y83248.jpg,.jpg,948046,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00047_X121448_Y83248.jpg,.jpg,948523,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00048_X124032_Y83248.jpg,.jpg,940571,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00049_X126616_Y83248.jpg,.jpg,943532,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00050_X129200_Y83248.jpg,.jpg,935297,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00051_X131784_Y83248.jpg,.jpg,937010,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00052_X134368_Y83248.jpg,.jpg,936122,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00053_X136952_Y83248.jpg,.jpg,935930,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00054_X139536_Y83248.jpg,.jpg,938458,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00055_X142120_Y83248.jpg,.jpg,940588,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00056_X144704_Y83248.jpg,.jpg,945102,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00057_X147288_Y83248.jpg,.jpg,945670,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00058_X149872_Y83248.jpg,.jpg,951313,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00059_X152456_Y83248.jpg,.jpg,950668,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00043_C00060_X155040_Y83248.jpg,.jpg,891301,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00000_X0_Y85184.jpg,.jpg,948087,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00001_X2584_Y85184.jpg,.jpg,917932,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00002_X5168_Y85184.jpg,.jpg,929854,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00003_X7752_Y85184.jpg,.jpg,915220,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00004_X10336_Y85184.jpg,.jpg,898591,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00005_X12920_Y85184.jpg,.jpg,945322,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00006_X15504_Y85184.jpg,.jpg,956188,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00007_X18088_Y85184.jpg,.jpg,955051,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00008_X20672_Y85184.jpg,.jpg,935257,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00009_X23256_Y85184.jpg,.jpg,933995,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00010_X25840_Y85184.jpg,.jpg,935477,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00011_X28424_Y85184.jpg,.jpg,938163,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00012_X31008_Y85184.jpg,.jpg,938682,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00013_X33592_Y85184.jpg,.jpg,940265,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00014_X36176_Y85184.jpg,.jpg,942039,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00015_X38760_Y85184.jpg,.jpg,935242,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00016_X41344_Y85184.jpg,.jpg,942360,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00017_X43928_Y85184.jpg,.jpg,1179111,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00018_X46512_Y85184.jpg,.jpg,1316650,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00019_X49096_Y85184.jpg,.jpg,1207467,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00020_X51680_Y85184.jpg,.jpg,1128122,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00021_X54264_Y85184.jpg,.jpg,1110399,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00022_X56848_Y85184.jpg,.jpg,1180513,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00023_X59432_Y85184.jpg,.jpg,1233312,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00024_X62016_Y85184.jpg,.jpg,1366513,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00025_X64600_Y85184.jpg,.jpg,1474951,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00026_X67184_Y85184.jpg,.jpg,1375058,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00027_X69768_Y85184.jpg,.jpg,1182989,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00028_X72352_Y85184.jpg,.jpg,1089521,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00029_X74936_Y85184.jpg,.jpg,1043049,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00030_X77520_Y85184.jpg,.jpg,1178933,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00031_X80104_Y85184.jpg,.jpg,1314236,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00032_X82688_Y85184.jpg,.jpg,1440847,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00033_X85272_Y85184.jpg,.jpg,1414310,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00034_X87856_Y85184.jpg,.jpg,1490133,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00035_X90440_Y85184.jpg,.jpg,1568839,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00036_X93024_Y85184.jpg,.jpg,1444208,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00037_X95608_Y85184.jpg,.jpg,1509425,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00038_X98192_Y85184.jpg,.jpg,1564413,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00039_X100776_Y85184.jpg,.jpg,1677790,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00040_X103360_Y85184.jpg,.jpg,1533362,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00041_X105944_Y85184.jpg,.jpg,1219007,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00042_X108528_Y85184.jpg,.jpg,937276,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00043_X111112_Y85184.jpg,.jpg,935948,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00044_X113696_Y85184.jpg,.jpg,935363,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00045_X116280_Y85184.jpg,.jpg,938663,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00046_X118864_Y85184.jpg,.jpg,938467,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00047_X121448_Y85184.jpg,.jpg,938353,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00048_X124032_Y85184.jpg,.jpg,946504,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00049_X126616_Y85184.jpg,.jpg,939623,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00050_X129200_Y85184.jpg,.jpg,933681,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00051_X131784_Y85184.jpg,.jpg,935770,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00052_X134368_Y85184.jpg,.jpg,935786,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00053_X136952_Y85184.jpg,.jpg,934093,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00054_X139536_Y85184.jpg,.jpg,939537,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00055_X142120_Y85184.jpg,.jpg,939021,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00056_X144704_Y85184.jpg,.jpg,933907,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00057_X147288_Y85184.jpg,.jpg,935979,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00058_X149872_Y85184.jpg,.jpg,945690,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00059_X152456_Y85184.jpg,.jpg,952922,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00044_C00060_X155040_Y85184.jpg,.jpg,892810,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00000_X0_Y87120.jpg,.jpg,946645,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00001_X2584_Y87120.jpg,.jpg,906570,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00002_X5168_Y87120.jpg,.jpg,916386,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00003_X7752_Y87120.jpg,.jpg,913713,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00004_X10336_Y87120.jpg,.jpg,898939,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00005_X12920_Y87120.jpg,.jpg,952144,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00006_X15504_Y87120.jpg,.jpg,950202,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00007_X18088_Y87120.jpg,.jpg,950033,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00008_X20672_Y87120.jpg,.jpg,935047,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00009_X23256_Y87120.jpg,.jpg,941885,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00010_X25840_Y87120.jpg,.jpg,942776,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00011_X28424_Y87120.jpg,.jpg,937866,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00012_X31008_Y87120.jpg,.jpg,943950,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00013_X33592_Y87120.jpg,.jpg,974622,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00014_X36176_Y87120.jpg,.jpg,935179,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00015_X38760_Y87120.jpg,.jpg,933479,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00016_X41344_Y87120.jpg,.jpg,936736,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00017_X43928_Y87120.jpg,.jpg,964468,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00018_X46512_Y87120.jpg,.jpg,1267842,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00019_X49096_Y87120.jpg,.jpg,1130599,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00020_X51680_Y87120.jpg,.jpg,1084129,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00021_X54264_Y87120.jpg,.jpg,1060937,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00022_X56848_Y87120.jpg,.jpg,1121475,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00023_X59432_Y87120.jpg,.jpg,1233841,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00024_X62016_Y87120.jpg,.jpg,1405514,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00025_X64600_Y87120.jpg,.jpg,1477426,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00026_X67184_Y87120.jpg,.jpg,1478180,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00027_X69768_Y87120.jpg,.jpg,1185140,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00028_X72352_Y87120.jpg,.jpg,1096157,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00029_X74936_Y87120.jpg,.jpg,1058212,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00030_X77520_Y87120.jpg,.jpg,1147949,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00031_X80104_Y87120.jpg,.jpg,1354631,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00032_X82688_Y87120.jpg,.jpg,1425244,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00033_X85272_Y87120.jpg,.jpg,1445771,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00034_X87856_Y87120.jpg,.jpg,1648418,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00035_X90440_Y87120.jpg,.jpg,1553110,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00036_X93024_Y87120.jpg,.jpg,1475908,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00037_X95608_Y87120.jpg,.jpg,1648453,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00038_X98192_Y87120.jpg,.jpg,1440632,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00039_X100776_Y87120.jpg,.jpg,1707220,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00040_X103360_Y87120.jpg,.jpg,1460350,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00041_X105944_Y87120.jpg,.jpg,1270935,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00042_X108528_Y87120.jpg,.jpg,938055,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00043_X111112_Y87120.jpg,.jpg,936468,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00044_X113696_Y87120.jpg,.jpg,934940,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00045_X116280_Y87120.jpg,.jpg,937242,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00046_X118864_Y87120.jpg,.jpg,936710,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00047_X121448_Y87120.jpg,.jpg,935227,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00048_X124032_Y87120.jpg,.jpg,937275,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00049_X126616_Y87120.jpg,.jpg,934148,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00050_X129200_Y87120.jpg,.jpg,931907,0
Sample_067 - 2026-08-04 18.13.25,Sample_067 - 2026-08-04 18.13.25/Sample_067 - 2026-08-04 18.13.25_L0_R00045_C00051_X131784_Y87120.jpg,.jpg,936835,0
